,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,country_Australia,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_Netherlands,country_New Zealand,country_United Kingdom,country_United States,state_CA,state_WA,state_NY,state_TN,state_TX,state_OH,state_OR,state_PA,state_IL,state_IN
777,33,1,0,1,0,0,2,0,0,2,0,0,0,2,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
778,34,1,0,0,1,3,3,0,1,1,0,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
779,36,1,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
780,40,1,1,1,1,3,0,1,1,0,2,0,0,2,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
781,40,1,0,0,0,2,5,0,1,2,2,2,2,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
782,42,1,0,0,1,3,0,1,1,0,2,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,23,1,0,1,0,0,2,1,1,2,2,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,21,1,0,1,0,1,1,0,0,0,0,0,0,2,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
785,26,1,0,0,0,3,1,1,1,0,0,0,0,1,4,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,31,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
787,25,1,0,1,0,0,5,0,1,2,2,2,2,2,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
788,51,1,0,0,0,1,5,1,1,2,2,2,2,2,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,24,1,0,0,0,0,1,0,1,1,1,1,0,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
790,33,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
791,32,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792,32,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793,26,1,1,0,1,2,0,1,1,0,1,1,1,1,3,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
794,23,1,0,0,0,1,3,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
795,33,1,0,1,1,4,1,1,1,0,2,0,0,1,4,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
796,46,1,0,0,1,2,5,0,0,2,2,2,2,2,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
797,34,1,0,0,0,0,1,1,1,0,0,0,0,0,3,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
798,35,1,0,1,1,3,1,0,1,2,2,0,0,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,39,1,0,0,0,0,0,1,1,0,2,0,0,1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,32,1,1,0,0,3,0,1,1,0,2,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,56,1,0,0,1,2,5,1,1,2,2,1,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
802,32,0,0,1,1,3,3,0,1,1,0,0,0,1,3,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
803,41,1,0,0,0,0,2,0,0,2,2,2,2,2,0,1,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
804,39,1,0,0,0,0,5,1,1,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
805,37,1,0,1,0,0,4,0,0,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
806,30,1,1,1,1,3,1,1,1,1,1,0,1,1,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
807,31,1,0,0,0,0,2,0,1,2,0,2,0,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
808,29,1,0,0,0,0,5,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
809,23,0,0,1,0,1,5,0,0,0,0,0,2,1,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,31,1,0,0,1,1,2,0,1,2,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
811,29,1,0,1,1,3,2,0,1,1,1,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
812,30,1,0,0,0,1,2,1,1,2,2,1,1,2,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
813,37,1,0,0,0,1,4,1,1,2,0,2,1,1,0,1,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
814,36,1,1,0,0,1,0,0,1,2,0,0,1,1,3,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
815,35,1,0,1,1,3,2,1,1,2,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
816,41,1,0,1,0,1,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,31,1,0,0,1,2,1,0,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
818,38,1,0,1,0,0,4,0,0,2,2,2,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
819,26,1,1,0,0,0,3,0,1,0,0,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,39,1,0,1,0,3,5,0,1,2,0,2,2,1,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
821,42,1,1,1,0,3,1,1,0,2,1,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,32,1,1,1,1,2,0,1,1,0,2,0,0,1,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
823,29,1,0,1,0,0,3,0,1,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
824,30,1,0,1,0,1,3,0,1,2,0,1,2,1,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
825,40,1,0,1,1,4,4,1,1,1,1,0,1,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
826,51,1,0,0,0,0,3,0,0,1,1,0,1,1,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
827,33,1,0,0,0,1,5,0,1,2,2,2,2,2,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
828,34,1,1,0,1,3,0,1,1,0,1,0,0,2,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,50,1,1,0,0,1,0,1,1,0,2,0,0,2,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
830,24,1,0,0,0,3,2,1,1,1,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
831,25,1,0,1,1,2,2,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
832,43,1,0,1,1,2,2,0,1,0,0,0,0,1,4,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,25,0,1,0,1,4,0,0,1,2,2,2,2,2,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
834,24,1,1,0,0,0,0,1,1,0,2,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
835,51,1,1,0,0,1,0,0,1,0,2,0,0,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,49,1,0,1,1,3,5,0,1,2,2,0,2,2,3,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
837,30,1,0,0,0,0,5,1,1,2,0,2,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,25,0,0,1,1,3,5,0,1,2,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
839,36,1,0,0,1,2,4,1,1,2,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
840,48,1,0,0,1,1,5,0,1,2,2,2,2,2,0,1,1,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
841,48,1,0,0,1,3,1,0,1,0,0,0,0,1,2,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,53,1,0,0,1,2,1,1,1,2,2,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
843,24,0,0,1,1,4,1,1,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
844,33,1,0,1,1,3,2,0,1,1,2,0,2,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
845,25,0,0,1,1,3,1,0,1,2,2,0,0,2,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,30,1,0,0,1,3,2,0,1,0,0,0,0,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,30,1,1,0,0,1,0,1,1,0,2,0,0,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
848,34,1,1,0,1,3,0,1,1,0,0,0,0,2,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
849,31,1,0,0,0,0,5,1,1,2,2,2,2,2,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850,22,0,0,1,1,4,5,0,1,1,1,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
851,28,1,0,1,0,3,1,0,1,1,1,0,1,1,2,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
852,35,1,0,1,1,2,2,0,0,2,2,0,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
853,28,1,0,1,1,3,2,0,0,2,0,0,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
854,42,1,0,0,1,3,5,0,0,0,2,1,0,2,3,2,1,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
855,33,1,0,1,0,0,4,0,1,2,0,1,1,1,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,29,1,0,0,0,3,5,0,1,2,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
857,43,1,0,1,0,3,4,0,0,2,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,29,1,0,0,0,0,2,0,1,2,2,2,2,1,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
859,25,1,0,0,0,0,3,1,1,2,0,0,0,2,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
860,31,1,0,1,0,1,3,0,1,1,0,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
861,35,0,0,1,1,3,1,0,0,2,1,2,2,2,3,1,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
862,34,1,0,0,0,4,0,0,1,1,0,0,2,1,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
863,43,1,0,0,1,3,3,1,1,2,2,0,2,2,4,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
864,38,1,0,1,1,3,3,0,1,0,1,0,0,1,4,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
865,26,1,0,1,1,3,5,0,1,1,1,0,2,2,4,1,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
866,38,1,1,1,1,2,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
867,42,1,0,0,1,4,1,0,1,1,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
868,33,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,32,1,0,0,1,2,5,0,1,2,2,2,2,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
870,44,1,0,1,1,3,1,1,1,2,2,2,2,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
871,28,1,0,1,1,2,5,0,1,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
872,40,1,0,1,1,3,5,1,1,2,2,2,2,2,4,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
873,31,0,0,1,1,3,4,0,1,2,2,0,1,2,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,32,1,0,1,0,3,3,0,1,2,2,2,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
875,28,1,0,1,1,3,5,0,1,1,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
876,39,1,0,1,1,4,2,0,1,2,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
877,45,1,0,0,0,0,5,0,0,2,2,2,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
878,43,1,0,0,1,2,5,0,1,2,2,2,2,1,2,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
879,35,1,0,0,1,3,5,0,1,2,2,1,2,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
880,40,1,0,1,1,3,1,0,1,2,2,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
881,34,1,0,0,1,2,2,0,1,0,2,0,0,2,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,24,1,0,1,1,4,2,0,0,1,2,0,0,0,2,2,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
883,36,0,0,1,1,2,1,0,1,1,0,0,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
884,38,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
885,33,1,0,1,1,4,2,0,1,1,1,2,0,2,2,0,0,1,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,30,1,0,1,0,1,5,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
887,34,1,1,1,1,2,0,1,1,2,2,2,2,2,1,0,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
888,26,1,0,0,1,2,5,0,1,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
889,33,1,0,0,0,0,5,0,1,1,1,1,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
890,32,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
891,25,1,1,0,0,3,1,1,1,0,2,0,0,2,2,0,0,1,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,35,1,1,0,1,3,2,1,0,1,0,0,0,1,3,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,24,1,1,1,0,4,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
894,55,1,0,0,1,4,5,0,0,2,2,2,2,1,2,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
895,33,1,1,1,1,3,0,1,1,0,2,0,0,0,4,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
896,26,0,1,1,1,3,0,1,1,0,0,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
897,25,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
898,45,1,0,1,0,2,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
899,33,0,1,0,1,3,0,1,1,0,2,2,2,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900,43,1,0,0,0,3,5,1,1,0,1,0,0,1,4,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,30,1,1,0,1,3,1,0,1,0,2,0,0,0,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
902,40,1,0,1,1,2,1,0,1,1,1,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
903,49,1,0,1,0,1,5,0,1,2,2,2,2,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
904,29,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,26,1,0,0,0,0,4,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,38,1,0,0,0,1,5,0,1,2,2,2,2,2,2,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
907,27,1,0,1,0,0,4,0,0,2,2,1,0,2,2,1,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,28,1,0,1,1,4,2,0,1,0,0,0,0,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
909,40,1,0,1,1,3,0,1,1,0,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,37,0,1,1,1,2,0,1,1,0,2,0,0,2,2,2,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,34,0,0,1,1,4,2,1,0,2,2,0,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
912,28,1,0,1,1,4,3,0,1,1,1,0,1,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
913,27,1,0,0,0,1,2,0,1,2,1,2,0,2,1,0,0,2,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,29,1,0,0,1,3,1,1,1,0,0,0,0,1,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
915,39,0,0,1,0,2,4,1,1,1,1,0,0,1,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
916,28,1,0,0,0,4,1,0,1,0,0,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
917,23,1,0,1,0,3,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,38,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
919,19,1,0,0,0,0,1,0,1,2,0,0,2,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,30,0,0,1,1,3,2,0,1,2,2,2,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
921,28,1,1,0,0,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
922,20,1,0,0,1,3,2,0,1,1,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,35,1,1,0,0,3,0,0,1,1,1,0,1,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
924,39,1,0,0,1,2,3,1,1,2,2,0,0,2,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,31,0,0,1,0,1,5,0,0,2,1,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
926,32,1,0,0,0,2,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
927,25,1,0,1,1,4,1,1,1,2,2,0,1,2,2,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
928,42,1,0,1,1,3,1,1,1,1,0,0,1,1,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
929,34,1,0,1,1,4,3,0,1,2,2,0,0,2,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
930,26,0,0,0,1,3,2,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
931,35,1,0,1,1,3,0,0,1,0,2,0,0,2,1,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
932,34,1,0,0,0,1,4,0,1,1,0,0,1,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
